rutemisor,tipodte,fchemis,folio,rutrecep,nrolindet,nmbitem,qtyitem,prcitem,montoitem,cmnarecep,cmnaorigen
33612,33,2018-04-24,10538,102183,1,caja tornillo 1 5/8,1.000000,2100.000000,2100.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-24,10538,102183,2,kg clavo 4,2.000000,1218.000000,2436.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-24,10538,102183,3,kg clavo 3,2.000000,1218.000000,2436.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-24,10538,102183,4,kg clavo vulcanita,1.000000,1176.000000,1176.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-26,10560,768502,1,mts pvc sanitario,3.000000,798.000000,2394.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-26,10560,768502,2,curvas 50 san,3.000000,495.000000,1485.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-26,10560,768502,3,tarro vinilit,1.000000,3184.000000,3184.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-26,10560,768502,4,valvula fludmaster,1.000000,4957.000000,4957.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-24,10530,767131,1,ACIDO CLORHI,2.000000,2100.000000,4200.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-24,10530,767131,2,MASCARILLA,5.000000,126.000000,630.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-24,10530,767131,3,SACO ESCOMBRO,10.000000,378.000000,3780.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-24,10530,767131,4,LIJA,3.000000,168.000000,504.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-24,10530,767131,5,GUANTE LATEX,1.000000,1008.000000,1008.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-27,10582,786181,1,ESPAGARROS  8MM,2.000000,1050.000000,2100.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10582,786181,2,TUERCAS,4.000000,42.000000,168.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10559,761943,1,s/escombro,6.000000,378.000000,2268.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-23,10523,765605,1,galon esmalte sintetico,1.000000,18823.000000,18823.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-23,10523,765605,2,rodillo,1.000000,1344.000000,1344.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-23,10523,765605,3,brocha 3,1.000000,1638.000000,1638.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-23,10523,765605,4,enchufe,1.000000,1092.000000,1092.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10543,765462,1,bekron,3.000000,2478.000000,7434.0000,LO BARNECHEA,VILLA ALEMANA
33612,33,2018-04-24,10543,765462,2,frague,2.000000,1428.000000,2856.0000,LO BARNECHEA,VILLA ALEMANA
33612,33,2018-04-24,10540,772116,1,pala carbonera,2.000000,10000.000000,20000.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-24,10535,786181,1,masilla mágica chica,2.000000,2689.000000,5378.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10529,764386,1,SOLDADURA,1.000000,1890.000000,1890.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10529,764386,2,TANAX POLVO,1.000000,2100.000000,2100.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10529,764386,3,PALA ESCOMBRO,1.000000,1672.000000,1672.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10572,785905,1,soldadura e,1.000000,8319.000000,8319.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-27,10572,785905,2,tira conduit.20 m,2.000000,1764.000000,3528.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-27,10572,785905,3,punta philip,2.000000,378.000000,756.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-27,10572,785905,4,adaptador,1.000000,1260.000000,1260.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-21,10520,763210,1,pinta cal,3.000000,5000.000000,15000.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10606,785905,1,SILICONA,1.000000,1680.000000,1680.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-30,10606,785905,2,CAJA TORMNILLOS LENTEJA,1.000000,2110.000000,2110.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-30,10606,785905,3,TORNILLOS 6X1 5/8,50.000000,25.000000,1250.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-30,10606,785905,4,SACO BEKRON,1.000000,2394.000000,2394.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-27,10568,133313,1,s/ bekron,8.000000,2478.000000,19824.0000,QUILLOTA,VILLA ALEMANA
33612,33,2018-04-27,10568,133313,2,disco corte diamantado 4,1.000000,2951.000000,2951.0000,QUILLOTA,VILLA ALEMANA
33612,33,2018-04-25,10555,764445,1,silicona pintable,2.000000,2016.000000,4032.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-25,10555,764445,2,cinta papel 1,3.000000,1008.000000,3024.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-25,10547,130189,1,ANILLO 80,1.000000,9159.000000,9159.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10531,151006,1,CABLE,2.000000,831.000000,1662.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10531,151006,2,FLEXIBLE 20 CMM GAS,1.000000,4033.000000,4033.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10531,151006,3,NIPLES 1/2 BRONCE,3.000000,1008.000000,3024.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10531,151006,4,EMPAQUETADORA,5.000000,84.000000,420.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10575,768177,1,s/ cemnto,11.000000,3067.000000,33737.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-27,10571,764495,1,anticorrosivo,1.000000,13860.000000,13860.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10571,764495,2,aceite linaza 1 lts,3.000000,2268.000000,6804.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10571,764495,3,aguarras,1.000000,1690.000000,1690.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10571,764495,4,camara carretilla,1.000000,2100.000000,2100.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10571,764495,5,rodillo chiporro,1.000000,1850.000000,1850.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10544,785905,1,traba perno,1.000000,3865.000000,3865.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-25,10544,785905,2,tarugo cola chacho,50.000000,42.000000,2100.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-25,10544,785905,3,rosca lata 8x1,30.000000,17.000000,510.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-26,10565,762602,1,CUCHILLO CARTONERO,2.000000,1260.000000,2520.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10565,762602,2,REPUESTO CARTONERO,1.000000,831.000000,831.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10565,762602,3,RECEPTOR TIERRA,1.000000,1134.000000,1134.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10577,763994,1,mosqueteros,20.000000,420.000000,8400.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10587,651508,1,segun guia 23361 23/3/18,1.000000,21101.000000,21101.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10587,651508,2,segun guia 23361 28/3/18,1.000000,18824.000000,18824.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10569,133313,1,bekron 2 kg,8.000000,2478.000000,19824.0000,QUILLOTA,VILLA ALEMANA
33612,33,2018-04-27,10569,133313,2,palos 2x1,3.000000,714.000000,2142.0000,QUILLOTA,VILLA ALEMANA
33612,33,2018-04-27,10569,133313,3,clavos 3,1.000000,1228.000000,1228.0000,QUILLOTA,VILLA ALEMANA
33612,33,2018-04-28,10584,101987,1,EXTRACTOR RODAMIENTO,1.000000,3857.000000,3857.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-28,10584,101987,2,PEGAMENTO WURTH,1.000000,1092.000000,1092.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-28,10584,101987,3,BROCHA,1.000000,579.000000,579.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-28,10584,101987,4,PAR DE GUANTES GREAT,1.000000,1218.000000,1218.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-28,10584,101987,5,LIJA,1.000000,478.000000,478.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-28,10584,101987,6,W-400,1.000000,1932.000000,1932.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10558,761943,1,s/ mortero,2.000000,3277.000000,6554.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-30,10608,788333,1,SEGUN GUIA 23321 5/3/18,1.000000,59235.000000,59235.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10589,763688,1,SEGUN GUIA 23353 24/03/18,1.000000,85445.000000,85445.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10537,760604,1,broca fe 1/2,1.000000,4705.000000,4705.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-24,10537,760604,2,s/escombro,3.000000,378.000000,1134.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-24,10537,760604,3,caracamo abierto,3.000000,84.000000,252.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-24,10537,760604,4,pastilla,1.000000,1008.000000,1008.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-24,10537,760604,5,pastilla,1.000000,1008.000000,1008.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-04-24,10539,102449,1,soldadura aluminio,13.000000,630.000000,8190.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10590,84023,1,SEGUN GUIA  23354 26/3/18,1.000000,13865.000000,13865.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10570,764486,1,zinc liso,1.000000,5798.000000,5798.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-21,10521,765126,1,ovillos de nylon,4.000000,504.000000,2016.0000,NUNOA,VILLA ALEMANA
33612,33,2018-04-21,10521,765126,2,sujetador,1.000000,7983.000000,7983.0000,NUNOA,VILLA ALEMANA
33612,33,2018-04-21,10521,765126,3,bolsa de yeso,2.000000,672.000000,1344.0000,NUNOA,VILLA ALEMANA
33612,33,2018-04-21,10521,765126,4,rollo lianza albañil,1.000000,840.000000,840.0000,NUNOA,VILLA ALEMANA
33612,33,2018-04-30,10599,84697,1,SEGUN GUIA 23364 29/3/18,1.000000,23479.000000,23479.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10599,84697,2,SEGUN GUIA 23392 19/4/18,1.000000,5882.000000,5882.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-23,10525,86435,1,vinilit,1.000000,3184.000000,3184.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-23,10525,86435,2,tapa goteras,2.000000,1848.000000,3696.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-23,10525,86435,3,flaper,4.000000,1252.000000,5008.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-23,10525,86435,4,fluid matic,1.000000,4957.000000,4957.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10604,898910,1,SEGUN GUIA 23395 21/4/18,1.000000,82017.000000,82017.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10567,86435,1,LT DILUYENTE,1.000000,1680.000000,1680.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10567,86435,2,PILAS AAA,2.000000,747.000000,1494.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10567,86435,3,SACHET TAPA GOTERA,1.000000,1848.000000,1848.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10567,86435,4,CANAL PVC CAFE,2.000000,5798.000000,11596.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-21,10522,129566,1,polietireno 2mts,4.000000,2437.000000,9748.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-21,10522,129566,2,1 tee pvc 20,1.000000,210.000000,210.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-21,10522,129566,3,mt pvc san. 40,2.000000,630.000000,1260.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10605,732456,1,MTS CABLE,10.000000,831.000000,8310.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-30,10605,732456,2,ENCHUFE MACHO,1.000000,1092.000000,1092.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-30,10605,732456,3,ENCHUFE SOBRRE PUESTO,1.000000,2436.000000,2436.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-30,10605,732456,4,HUINCHA AISL CHICA,1.000000,420.000000,420.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-25,10545,50994,1,mts manguera 1,5.000000,1008.000000,5040.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10545,50994,2,abrazadera 1,1.000000,495.000000,495.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10566,769409,1,TUBO 1 1/2,2.000000,6302.000000,12604.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10603,898910,1,SEGUN GUIA  23385 13/4/18,1.000000,48470.000000,48470.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10603,898910,2,SEGUN GUIS 23388 18/4/18,1.000000,50697.000000,50697.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10612,78090,1,MADERA 2X3,4.000000,1514.000000,6056.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10612,78090,2,MADERA 1X6,10.000000,1596.000000,15960.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-23,10526,762212,1,tira PVC Sanitario 40 mm,1.000000,3193.000000,3193.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-23,10526,762212,2,rollo alambre 18,2.000000,1680.000000,3360.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10557,760627,1,mts manguerea,25.000000,327.000000,8175.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10557,760627,2,vinilit,1.000000,1010.000000,1010.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10557,760627,3,llave jardin,1.000000,2436.000000,2436.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10557,760627,4,u.n cola 1/2,1.000000,1515.000000,1515.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10557,760627,5,teflon,1.000000,425.000000,425.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10557,760627,6,abrazaderas 1/2,2.000000,294.000000,588.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10557,760627,7,codo 32 hi,1.000000,766.000000,766.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10557,760627,8,buje 1- 1/2,1.000000,294.000000,294.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10557,760627,9,lija fierro,2.000000,495.000000,990.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10557,760627,10,hoja sierra,2.000000,1134.000000,2268.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10550,760627,1,fierro liso 12 mm,1.000000,5201.000000,5201.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-20,10516,762792,1,rollo de planza 1/2,1.000000,21008.000000,21008.0000,PUTAENDO,VILLA ALEMANA
33612,33,2018-04-20,10516,762792,2,valvula 32,1.000000,4957.000000,4957.0000,PUTAENDO,VILLA ALEMANA
33612,33,2018-04-20,10516,762792,3,teflon 3/4,1.000000,504.000000,504.0000,PUTAENDO,VILLA ALEMANA
33612,33,2018-04-20,10516,762792,4,terminales planza 1/2,2.000000,210.000000,420.0000,PUTAENDO,VILLA ALEMANA
33612,33,2018-04-20,10516,762792,5,codos planza 1/2,10.000000,168.000000,1680.0000,PUTAENDO,VILLA ALEMANA
33612,33,2018-04-20,10516,762792,6,coplas plaza 1/2,10.000000,168.000000,1680.0000,PUTAENDO,VILLA ALEMANA
33612,33,2018-04-20,10512,771304,1,carbonileo,5.000000,2100.000000,10500.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10585,785905,1,conduit 20*6 mts,5.000000,1765.000000,8825.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-24,10542,764495,1,angulo lamin 30x30x3 mm,3.000000,5546.000000,16638.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10542,764495,2,perfil rectang 50x30x2 mm,3.000000,10000.000000,30000.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10542,764495,3,perfil cuadrado 40x40x2 m,1.000000,10000.000000,10000.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10542,764495,4,juego pomel3/4,1.000000,2523.000000,2523.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10542,764495,5,s/cemnto,5.000000,3067.000000,15335.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10542,764495,6,perfil recta 30x20x2,4.000000,5840.000000,23360.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10542,764495,7,angulo doblado 20x20x2,8.000000,2394.000000,19152.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10602,898910,1,SEGUN GUIA 23376 6/4/18,1.000000,34849.000000,34849.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10602,898910,2,SEGUN GUIA 23378 7/4/18,1.000000,15840.000000,15840.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10602,898910,3,SEGUN GUIA 23380 12/4/18,1.000000,54588.000000,54588.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10592,50153,1,SEGUN GUIA 23357 24/3/18,1.000000,26849.000000,26849.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10592,50153,2,SEGUN GUIA 23393 20/4/18,1.000000,12395.000000,12395.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10536,785905,1,LLAVE PASO HI HI 1/2 GAS,1.000000,2941.000000,2941.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-24,10536,785905,2,TERMINAL HI,1.000000,588.000000,588.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-24,10536,785905,3,TERMINAL HE,1.000000,588.000000,588.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-04-30,10601,898910,1,SEGUN GUIA 23369 3/4/18,1.000000,37504.000000,37504.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10601,898910,2,SEGUN GUIA 23371 5/4/18,1.000000,40504.000000,40504.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10574,761123,1,tapa cuadrada 60x60,1.000000,7310.000000,7310.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10532,765508,1,PASTA MURO TINETA,1.000000,13361.000000,13361.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10553,765514,1,tyornilos con tuerca,3.000000,210.000000,630.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10553,765514,2,soldadura,1.000000,1890.000000,1890.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10553,765514,3,perfil 30x30x2,1.000000,7226.000000,7226.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10553,765514,4,disco corte 7,1.000000,2008.000000,2008.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10596,760705,1,CAMARA REDONDA 80*30,2.000000,16723.000000,33446.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-30,10596,760705,2,TAPA REDONDA 80,1.000000,18403.000000,18403.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-30,10596,760705,3,NICHO MEDIDOR,1.000000,10504.000000,10504.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-30,10598,760082,1,SACOS DE CEMENTO,2.000000,3067.000000,6134.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-04-27,10581,761224,1,SIFON LAVATORIO,1.000000,2512.000000,2512.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10581,761224,2,TAPA PVC 40,2.000000,210.000000,420.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10562,761442,1,1/4 oleo brillante,1.000000,4537.000000,4537.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-26,10562,761442,2,brocha 2,1.000000,966.000000,966.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10594,763688,1,SEGUN GUIA 23358 27/3/18,1.000000,18588.000000,18588.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10594,763688,2,SEGUN GUIA 23366 2/4/18,1.000000,17185.000000,17185.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10594,763688,3,SEGUN GUIA 23370 4/4/18,1.000000,28890.000000,28890.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-30,10595,781962,1,ESPARRAGO 3/4,4.000000,3908.000000,15632.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-27,10579,66717,1,diluyente sintetico,5.000000,1680.000000,8400.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10554,99287,1,caja tornillo auto perfo,2.000000,2100.000000,4200.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10556,760627,1,p/ terciado 15 mm,1.000000,13865.000000,13865.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-20,10513,761442,1,galon latex,1.000000,5033.000000,5033.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-20,10513,761442,2,rodillo,1.000000,1890.000000,1890.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10548,760627,1,P/TERCIADO ESTRUCT 15MM,4.000000,13865.000000,55460.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10548,760627,2,CAJA TORNILLOS,1.000000,2100.000000,2100.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-20,10514,761442,1,latex damasco,1.000000,5033.000000,5033.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-25,10552,774558,1,s/guia 23356      26/3/18,1.000000,15268.000000,15268.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10533,762508,1,cadena 15/30 x 4.5 mts,6.000000,11680.000000,70080.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10533,762508,2,10 fierro estriado 10 mm,10.000000,2226.000000,22260.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10533,762508,3,alambre #18,1.000000,1695.000000,1695.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10533,762508,4,Plancha OSB 11 mm,6.000000,10000.000000,60000.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-24,10533,762508,5,caja tornillos,5.000000,2100.000000,10500.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-20,10517,762212,1,s/cemnto,2.000000,3067.000000,6134.0000,VILLA ALEMANA,VILLA ALEMANA
