Etiquetas de fila;aceite;agua;arroz;azucar;bebida;cafe;carne;Categorias;celular;cereal;chocolate;cocina;condimento;conserva;construccion;detergente;dulce;embutido;fideo;fiesta;fruta;helado;higiene;jugo;lacteo;legumbre;licor;limpieza;marisco;mascota;otros;pan;papel higienico;pollo;postre;preservativo;promocion;pure;roceador;sacarina;sal;salsa;servicio;snack;sopa;te;utiles;verdura;vessi;vestuario;vinagre;yogurt
30431820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024752475;0;0;0;0;0;0;0;0;0;0;0;0.008583691;0;0;0;0;0;0;0;0
30512326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014925373;0.034653465;0;0;0;0;0;0;0;0;0;0;0;0.019313305;0;0;0;0;0;0;0;0
56599946;0;0.01980198;0;0;0.049079755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.031007752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56650721;0;0.01980198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019379845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56751211;0;0.044554455;0;0;0.036809816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023255814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56799742;0;0.044554455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027131783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56836152;0;0.014851485;0;0;0.036809816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023255814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56869070;0;0.01980198;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019379845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56901127;0;0.01980198;0;0;0.052147239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63359021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.057142857;0;0;0;0;0;0;0;0;0
66894861;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0.022222222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023809524;0;0;0;0
66894997;0;0;0;0;0;0;0.051282051;0;0;0;0;0;0;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0.023809524;0;0;0;0
66895177;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022222222;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047619048;0;0;0;0
66909260;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047619048;0;0;0;0
66909429;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044444444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023809524;0;0;0;0
66909562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66909723;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66909921;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.006493506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023809524;0;0;0;0
66910079;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023809524;0;0;0;0
67448650;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023809524;0;0;0;0
67448898;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023809524;0;0;0;0
67449036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022222222;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0.071428571;0;0;0;0
67449187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023809524;0;0;0;0
67449339;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.006493506;0;0;0;0;0;0;0;0.022222222;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023809524;0;0;0;0
67449487;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0.047619048;0;0;0;0
67817103;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047619048;0;0;0;0
67817262;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.006493506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67817554;0;0;0;0;0.003067485;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047619048;0;0;0;0
67817698;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67817857;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
67818067;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022222222;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
67843209;0;0;0;0;0;0;0.051282051;0;0;0;0;0;0;0;0;0;0;0.006493506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67843359;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.006493506;0;0;0;0;0;0;0;0.022222222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67843508;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67843549;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67843658;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022222222;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047619048;0;0;0;0
87311231;0;0;0;0;0.006134969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
87311232;0;0;0;0;0.018404908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015503876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0.125;0;0;0;0;0;0
87311233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088235294;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
87311234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035714286;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
87441292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
87441293;0;0;0;0;0.006134969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003875969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0.25;0;0;0;0;0;0
87645741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088235294;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
87645742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007751938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
87645743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
87748805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
87748806;0;0.014851485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
87748807;0;0;0;0;0.018404908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003875969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
87875350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
87875351;0;0;0;0;0.018404908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003875969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
87875352;0;0.014851485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
87875353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035714286;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
88141620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88141621;0;0;0;0;0.024539877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88141622;0;0;0;0;0.018404908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003875969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88141623;0;0.024752475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088235294;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88141624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
88255149;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88255150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
88378484;0;0;0;0;0.015337423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003875969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88378485;0;0.014851485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88494055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88494056;0;0;0;0;0.009202454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88494057;0;0;0;0;0.006134969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88494058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035714286;0;0;0;0;0;0;0;0;0.004291845;0;0;0;0;0;0;0;0
88589016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0.25;0;0;0;0;0;0
88699488;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88808571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88808572;0;0;0;0;0.021472393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
88808573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058823529;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89027666;0;0;0;0;0.027607362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007751938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89027667;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003875969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89027668;0;0.024752475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89027669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
89108792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89108793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89220570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89220571;0;0;0;0;0.021472393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89220572;0;0.024752475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89220573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
89338087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89338088;0;0;0;0;0.006134969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89338089;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019379845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89338090;0;0.014851485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088235294;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89445659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89445660;0;0;0;0;0.024539877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
89575802;0;0;0;0;0.015337423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015503876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
